odom_VelLinX,IMU_fil_AngZ,enu_x,enu_y,enu_x_head,enu_y_head,pos_x,pos_y,time
-9.40220123979429e-16,0.000483133655507118,0,0,0.138989447303476,-0.322620999156729,11.9049115401866,0.361221674634556,0
-9.40220123979429e-16,0.000483133655507118,-0.00718989266926759,0.00362134197053343,0.138989447303476,-0.322620999156729,11.9049115401866,0.361221674634556,0.000327825546264648
-9.40220123979429e-16,0.000483133655507118,-0.00718989266926759,0.00362134197053343,0.160088502709724,-0.368171709732266,11.9049115401866,0.361221674634556,0.000648021697998047
-9.40220123979429e-16,0.000483133655507118,-0.0141857981714636,0.00542061651387028,0.160088502709724,-0.368171709732266,11.9049115401866,0.361221674634556,0.00113844871520996
-9.40220123979429e-16,0.000483133655507118,-0.0165268593042114,0.0128161469428717,0.187036631400354,-0.415339316198138,11.9049115401866,0.361221674634556,0.00160789489746094
-9.40220123979429e-16,0.000483133655507118,-0.022323903629785,0.0112308887308121,0.187036631400354,-0.415339316198138,11.9049115401866,0.361221674634556,0.00217843055725098
-9.40220123979429e-16,0.000483133655507118,-0.0255537949860387,0.0144947237403243,0.206851502715061,-0.45510007424298,11.9049115401866,0.361221674634556,0.0391051769256592
-9.40220123979429e-16,0.000662807084154338,-0.0299873934676255,0.0142500844913258,0.206851502715061,-0.45510007424298,11.9049115401866,0.361221674634556,0.138478755950928
-9.40220123979429e-16,0.00150252808816731,-0.0286888732366677,0.0152445362402123,0.22169567438828,-0.494643459882466,11.9049115401866,0.361221674634556,0.237010955810547
-9.40220123979429e-16,-0.000895805074833333,-0.027597439001245,0.0157056668221122,0.22169567438828,-0.494643459882466,11.9049115401866,0.361221674634556,0.336076498031616
-9.40220123979429e-16,-0.00109851744491607,-0.0289077565074517,0.0196880646655458,0.237572192448921,-0.535392206984224,11.9049115401866,0.361221674634556,0.445732593536377
-9.40220123979429e-16,0.0004385732463561,-0.0285268619570778,0.0192158408225537,0.237572192448921,-0.535392206984224,11.9049115401866,0.361221674634556,0.545364141464233
-9.40220123979429e-16,-0.00181964167859405,-0.0257064694529432,0.0204180233273027,0.25018653588914,-0.571777905563865,11.9049115401866,0.361221674634556,0.644142627716064
-9.40220123979429e-16,0.000413648842368275,-0.0241510870406417,0.020367962621348,0.25018653588914,-0.571777905563865,11.9049115401866,0.361221674634556,0.743245601654053
-9.40220123979429e-16,-0.000305029010633007,-0.024711322819913,0.0185185862412848,0.261387130361629,-0.606582889454364,11.9049115401866,0.361221674634556,0.842439651489258
-9.40220123979429e-16,-0.00085096393013373,-0.0296900576335854,0.0180486357380673,0.261387130361629,-0.606582889454364,11.9049115401866,0.361221674634556,0.941575765609741
