odom_VelLinX,IMU_fil_AngZ,enu_x,enu_y,enu_x_head,enu_y_head,pos_x,pos_y,time
-1.13624387676481e-16,0.00400686683133245,0,0,0.0216001857989516,-0.116356864720981,11.5742935913698,-2.07922182835161,0
-1.13624387676481e-16,0.00400686683133245,0.0139097051629625,0.0136840969479323,0.020876747220361,-0.12964348843827,11.5742935913698,-2.07922182835161,0.000314235687255859
-1.13624387676481e-16,0.00400686683133245,0.0139097051629625,0.0136840969479323,0.020876747220361,-0.12964348843827,11.5742935913698,-2.07922182835161,0.000455856323242188
-1.13624387676481e-16,0.00400686683133245,0.0185726283622386,0.0190908913082918,0.0149051835662827,-0.144195492404729,11.5742935913698,-2.07922182835161,0.000914573669433594
-1.13624387676481e-16,0.00400686683133245,0.0265550454949382,0.0312772396618968,0.0105351367608665,-0.161049394315891,11.5742935913698,-2.07922182835161,0.00140857696533203
-1.13624387676481e-16,0.00400686683133245,0.0265550454949382,0.0312772396618968,0.0105351367608665,-0.161049394315891,11.5742935913698,-2.07922182835161,0.00169229507446289
-1.13624387676481e-16,0.00400686683133245,0.0302256168961485,0.0361945080089438,0.0105351367608665,-0.161049394315891,11.5742935913698,-2.07922182835161,0.00212764739990234
-1.13624387676481e-16,0.00400686683133245,0.0332596664968465,0.0392721352060585,0.00596517436389772,-0.176238883481794,11.5742935913698,-2.07922182835161,0.0332884788513184
-1.13624387676481e-16,0.00400686683133245,0.0365056792918886,0.0396464620888412,1.30103187621633e-05,-0.192464962197252,11.5742935913698,-2.07922182835161,0.132986545562744
-1.13624387676481e-16,-0.0025239153765142,0.0406219955860283,0.0399801678519697,1.30103187621633e-05,-0.192464962197252,11.5742935913698,-2.07922182835161,0.231659650802612
-1.13624387676481e-16,-7.62282579671592e-05,0.0377676891061771,0.038495277098356,0.00361069406893014,-0.205383302347156,11.5742935913698,-2.07922182835161,0.331039905548096
-1.13624387676481e-16,-0.00349377980455756,0.0450744950228945,0.038196960892607,0.00361069406893014,-0.205383302347156,11.5742935913698,-2.07922182835161,0.430258274078369
-1.13624387676481e-16,-0.00148541631642729,0.0431571977791937,0.0365444405218791,0.00241506953920954,-0.222722270299749,11.5742935913698,-2.07922182835161,0.540170431137085
-1.13624387676481e-16,0.00214951997622848,0.0428539553447133,0.0345635750142506,0.00241506953920954,-0.222722270299749,11.5742935913698,-2.07922182835161,0.639310121536255
